bondLen1,bondLen2,bondAng,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,intgErr,sampNum
1.92209051,2.56305226,0.73209487,0.56837104,1.71E-06,0.16317109,0.00290018,0.00201866,-2.69E-06,2.54E-06,-0.00240199,-0.00527769,1.83E-05,0.08363377,-0.00601559,8.87E-06,-8.59E-06,-0.1059147,-0.00170712,0.08218426,-3.287E-05,3.543E-05,-0.11434864,0.00379817,-4.316E-05,1.553E-05,0.14706048,0.02223111,2.94E-06,2152
2.04844577,3.58627038,0.53134739,0.57998472,-1.14E-06,0.14624068,-0.00237352,-0.00603242,3.19E-06,-1.167E-05,0.01834702,0.00671775,-1.721E-05,0.0870892,0.00180709,-1.135E-05,3.856E-05,-0.11556371,-0.01172588,0.06770629,6.637E-05,-7.05E-06,-0.09728348,-0.00221052,2.536E-05,3.395E-05,0.11433805,0.00923947,3.08E-06,2153
2.11729389,3.22086756,0.52117274,0.55082652,-1.22E-06,0.14466141,-0.00439943,-0.0155078,3.7E-06,-1.86E-06,0.03601815,0.00622948,1.313E-05,0.09819135,0.00044332,2.472E-05,-1.12E-06,-0.1291936,-0.00708825,0.0574555,-5.08E-06,-0.00011054,-0.08105569,0.0009446,-0.00014888,-6.718E-05,0.08720105,0.00141697,5.04E-07,2154
1.73514753,2.64682719,0.65974917,0.62077927,1.33E-06,0.15506874,0.00035292,0.02041536,-3.11E-06,1.21E-06,-0.02774979,0.00019552,-3.17E-06,0.04501872,-0.00090571,-2.82E-06,-2.26E-06,-0.06543071,-0.00304907,0.07137289,2.265E-05,-8.46E-06,-0.10544975,0.0004304,5.36E-05,-5.56E-06,0.13524775,0.00948245,3.08E-06,2155
1.76137822,3.01898182,0.71751937,0.62098019,1.15E-06,0.15513653,0.00151048,0.01981665,-3.9E-06,-2.41E-06,-0.02601917,-0.00012924,-1.76E-06,0.04719785,-0.00027846,-7.9E-07,9.91E-06,-0.06823087,-0.00541927,0.07288218,-1.34E-05,7.88E-06,-0.10735816,-0.00249469,2.806E-05,-7.35E-06,0.13753411,0.01669095,9.15E-07,2156
1.9187888,3.38677125,0.55402306,0.61214761,1.85E-06,0.14827032,-0.00050117,0.00754155,-4.95E-06,-4.12E-06,-0.00533473,0.0046715,-1.642E-05,0.06673133,0.00191696,-1.873E-05,2.081E-05,-0.0914346,-0.01116239,0.07369413,1.699E-05,6.547E-05,-0.10816587,-0.00457713,0.00012281,2.075E-05,0.13343085,0.01516803,3.7E-06,2157
1.80714677,2.9654489,0.73372377,0.60966197,5E-08,0.15744597,0.00139891,0.01631955,-2E-07,-4.25E-06,-0.02027642,-0.00065098,-1.462E-05,0.05602456,-0.00095824,-1.163E-05,1.473E-05,-0.07861797,-0.00476549,0.07727569,3.06E-05,4.376E-05,-0.11218123,-0.00153408,6.788E-05,7.59E-06,0.14304284,0.01705286,1.89E-06,2158
1.54740933,2.62838086,0.66091725,0.64471996,9.8E-07,0.15033441,0.00094173,0.03036965,-2.85E-06,-5.2E-07,-0.0449111,0.00031048,-9.3E-07,0.01687314,6.956E-05,4.79E-06,1.89E-06,-0.03116092,-0.00366961,0.05128815,-2.314E-05,-1.65E-06,-0.07764224,-0.00162246,-1.366E-05,-1.38E-06,0.10562504,0.01004163,6.67E-06,2159
1.66259928,2.64792546,0.73672722,0.62626007,-4.2E-07,0.15600421,0.00127437,0.02520909,-2.85E-06,-1.74E-06,-0.03633513,-0.00145765,3.92E-06,0.03451345,-0.00157737,1.245E-05,3.32E-06,-0.05212567,-0.00155415,0.06673966,-7.858E-05,-2.383E-05,-0.09823306,0.00087546,-3.953E-05,-9.53E-06,0.12911504,0.01100027,9.14E-07,2160
1.94998041,3.43535152,0.57312247,0.6010313,-2.59E-06,0.1496969,-0.00054314,0.00439277,6.17E-06,-2.18E-06,0.00043614,0.00462344,1.564E-05,0.07323353,0.00159466,1.832E-05,1.889E-05,-0.09936861,-0.01121413,0.07432837,-1.56E-05,-1.747E-05,-0.10827614,-0.0035624,-0.00010115,-3.368E-05,0.13206982,0.01506547,1.68E-06,2161
1.93765558,2.74450734,0.59779365,0.58269597,-1.78E-06,0.15568133,-0.00125473,0.00311276,5.97E-06,-1.093E-05,0.00270811,0.00155151,-3.441E-05,0.07850927,-0.00123425,-2.359E-05,3.134E-05,-0.10635195,-0.00352898,0.07695831,0.00016915,3.59E-06,-0.11026977,0.00082833,6.824E-05,1.365E-05,0.13320712,0.00748774,4.14E-06,2162
2.21365632,3.68083207,0.54928827,0.5165284,-3.18E-06,0.13891564,-0.00468602,-0.02820931,3.58E-06,1.411E-05,0.05769235,0.00718475,2.328E-05,0.10814468,0.00031603,4.177E-05,-3.284E-05,-0.1389341,-0.00909175,0.03665935,-4.375E-05,-0.00011108,-0.04970271,0.00160247,-7.62E-05,-0.00018611,0.04525925,-0.00085541,9.58E-07,2163
1.90790946,2.87468671,0.79338707,0.57978199,-3.55E-06,0.16219356,0.00199148,0.00625144,9.28E-06,1.01E-06,-0.00592092,-0.00318829,-1.99E-05,0.07735273,-0.00374931,-6.69E-06,-7.89E-06,-0.10102211,-0.00420557,0.08262575,0.00011027,-5.272E-05,-0.11636293,0.00085426,-1.926E-05,-1.585E-05,0.14910759,0.02458859,1.34E-06,2164
1.62197004,2.70917694,0.71238085,0.63469986,4.7E-07,0.15348729,0.00123867,0.02743002,-2.68E-06,-2.4E-06,-0.03963773,-0.00058598,-9.7E-07,0.02744573,-0.00065519,2.11E-06,1.041E-05,-0.04403361,-0.00286149,0.06095756,-5E-06,1.92E-05,-0.09099819,-0.00058485,2.153E-05,-1.657E-05,0.12051073,0.0111529,3.85E-06,2165
2.16467376,3.39340492,0.43185133,0.56323493,-7E-07,0.13508061,-0.00715855,-0.01820307,4.22E-06,-4.36E-06,0.03920479,0.00921643,-2.33E-06,0.0950844,0.00137254,1.323E-05,1.643E-05,-0.12454159,-0.00745666,0.05053242,7.714E-05,-0.00022613,-0.07111215,0.00150498,-0.0001067,-8.23E-05,0.07634534,-0.00443869,4.93E-06,2166
2.03969391,3.52380799,0.57307056,0.57442943,4.5E-07,0.1490979,-0.00159909,-0.00563397,-8.9E-07,3.14E-06,0.01812294,0.00553483,-2.41E-06,0.08837456,0.00136976,-3.46E-06,3.23E-06,-0.11733201,-0.01120674,0.06920196,4.249E-05,-7.876E-05,-0.0992227,-0.00236145,5.905E-05,-3.216E-05,0.11655154,0.01105431,7.28E-06,2167
1.99581716,2.86180004,0.80563748,0.5520706,-4.35E-06,0.16291377,0.00266638,-0.00483914,8.35E-06,7.56E-06,0.01005627,-0.00454591,-1.93E-06,0.09454803,-0.0054866,1.727E-05,-2.4E-05,-0.1190573,-0.00648884,0.07896737,1.066E-05,2.06E-06,-0.10685701,0.00048039,-0.00011606,-2.103E-05,0.14182291,0.03255529,3.65E-06,2168
1.68791883,2.58206636,0.75993982,0.61952896,-3.38E-06,0.15804975,0.00155703,0.0234319,1.204E-05,-2.21E-06,-0.03442854,-0.00259298,-1.274E-05,0.03982101,-0.00266071,-2.434E-05,7.54E-06,-0.05705313,-0.00024493,0.07094739,0.00016798,-2.864E-05,-0.10306993,0.0025917,4.478E-05,-2.375E-05,0.1344411,0.01119094,2.54E-06,2169
2.12550072,3.11817203,0.71970652,0.51590446,-3.25E-06,0.154666,0.00076045,-0.02079138,5.59E-06,1.64E-06,0.0415088,-0.0007819,-2.983E-05,0.1099161,-0.00345295,-5.2E-07,-6.4E-06,-0.14034977,-0.00931005,0.05651929,0.0001173,0.00011199,-0.0746348,-0.00073748,-6.04E-06,2.931E-05,0.09174757,0.02207349,7.58E-06,2170
1.77256828,2.61881664,0.68068511,0.61085326,2E-08,0.15743171,0.00061011,0.01759689,-2.43E-06,1.47E-06,-0.02346921,-0.00079919,4.35E-06,0.05249592,-0.0018822,6.74E-06,-1.48E-06,-0.07390434,-0.00199279,0.07581204,-5.215E-05,6.365E-05,-0.11019452,0.00181178,-2.259E-05,1.798E-05,0.14069914,0.01011749,1.14E-06,2171
1.85535149,3.2195167,0.56143652,0.62391184,1.18E-06,0.14822093,-5.094E-05,0.01284183,-5.26E-06,2.1E-06,-0.0145652,0.00376163,-2.675E-05,0.05666738,0.00166075,-1.956E-05,-1.404E-05,-0.07938684,-0.01005105,0.07235197,3.812E-05,0.00015526,-0.10681306,-0.00432919,0.00018794,0.00010868,0.13403648,0.01598939,2.71E-06,2172
1.673115,3.0934941,0.59360166,0.64866354,9.5E-07,0.14620014,0.00139336,0.02452223,-1.8E-06,-3.58E-06,-0.03506774,0.00170185,-5.85E-06,0.02947426,0.00136458,-5.64E-06,1.639E-05,-0.04593322,-0.00799127,0.05949134,2.266E-05,1.31E-06,-0.08924048,-0.00513682,3.82E-05,-3.168E-05,0.11727258,0.01697275,3.79E-07,2173
1.73461173,2.88963293,0.78404335,0.61899573,2.7E-07,0.15747665,0.00174897,0.02155502,-1.17E-06,8E-08,-0.029813,-0.00176212,6.82E-06,0.04478733,-0.00164035,4.61E-06,-1.71E-06,-0.0641762,-0.00297694,0.0731638,-1.232E-05,1.961E-05,-0.10719055,-2.606E-05,-1.475E-05,1.201E-05,0.13831914,0.01645349,1.03E-06,2174
1.77624507,3.34234366,0.650735,0.62952069,-1.19E-06,0.15083009,0.00156106,0.01892416,5.65E-06,2.78E-06,-0.024536,0.00162579,2.288E-05,0.04629156,0.00102314,1.336E-05,-1.19E-05,-0.06700875,-0.00890244,0.07048058,-1.978E-05,-0.00014734,-0.10472249,-0.00466123,-0.00016722,-5.666E-05,0.13339038,0.01943544,1.87E-06,2175
1.64766367,2.32800364,0.83132759,0.61653557,-5.21E-06,0.16038618,0.00363006,0.02434206,2.215E-05,-2.62E-06,-0.0411684,-0.00704713,-1.793E-05,0.0371734,-0.00586291,-4.679E-05,1.112E-05,-0.04720491,0.00436038,0.0712315,0.00030445,-7.274E-05,-0.10101154,0.00749929,6.057E-05,-4.989E-05,0.13102289,0.0123419,1.84E-06,2176
1.68479654,2.71419136,0.72290407,0.62579062,-1.11E-06,0.1555678,0.0012014,0.02407368,2.06E-06,-1.14E-06,-0.03401571,-0.00094905,-2.15E-06,0.0371066,-0.00116241,-9.5E-07,1.33E-06,-0.05566586,-0.00250646,0.06796024,8.39E-06,1.852E-05,-0.10012952,9.896E-05,5.11E-06,1.074E-05,0.13097347,0.01167735,1.23E-06,2177
2.02362181,3.22597346,0.59083321,0.57140845,6.1E-07,0.15162644,-0.00150681,-0.00452505,-1.66E-06,-1.161E-05,0.01664328,0.00413279,-2.228E-05,0.08828073,0.00060586,-2.448E-05,3.876E-05,-0.11784056,-0.00873759,0.0712554,6.025E-05,9.693E-05,-0.10167771,-0.00157642,0.0001099,8.066E-05,0.1195473,0.01025816,5.49E-06,2178
2.14317664,3.16153798,0.50920335,0.54171087,1.95E-06,0.14286121,-0.00521635,-0.01897926,-2.76E-06,-5.59E-06,0.04244482,0.00617079,-3.787E-05,0.10090769,0.0001551,-4.45E-05,2.95E-06,-0.1324219,-0.0055775,0.05245621,4.796E-05,0.00015656,-0.07298714,0.00114307,0.0001209,9.654E-05,0.07435911,-0.00083094,2.55E-06,2179
1.7917,2.82544131,0.90021668,0.60457959,-6.99E-06,0.16169688,0.00229275,0.01702729,2.062E-05,-1.61E-06,-0.02586292,-0.00463722,-3.177E-05,0.05649368,-0.00454092,-2.991E-05,6.11E-06,-0.07323843,-0.00153667,0.08076444,0.00031587,-6.548E-05,-0.11405533,0.00267236,3.058E-05,-3.722E-05,0.14846996,0.02569223,3.53E-07,2180
1.75851102,2.83880949,0.59819268,0.62967966,4E-07,0.15057165,4.864E-05,0.01931567,5.4E-07,1.48E-06,-0.02543308,0.00214129,5.34E-06,0.04462168,0.0007483,1.5E-06,-1.009E-05,-0.06537613,-0.00643542,0.06912544,5.57E-06,-5.257E-05,-0.10288101,-0.00281753,-3.899E-05,4.5E-07,0.131625,0.01211659,4.34E-06,2181
1.81800588,2.94069524,0.63377281,0.61576353,6.5E-07,0.15352072,0.0003316,0.01529639,-3.48E-06,-3.13E-06,-0.01811485,0.00164385,-7.05E-06,0.05530215,0.00032784,-3.85E-06,1.39E-05,-0.07858594,-0.00643216,0.07472353,-3.265E-05,5.131E-05,-0.10934506,-0.00230531,6.372E-05,6E-06,0.13836999,0.01345233,2.18E-06,2182
1.56341851,3.07869577,0.69763826,0.64900627,8E-08,0.14902077,0.00230084,0.030329,-5.8E-07,2.64E-06,-0.04432674,-0.00028475,5.02E-06,0.01683109,0.00036737,6.92E-06,-1.427E-05,-0.03125877,-0.00528826,0.05120471,-3.871E-05,-4.053E-05,-0.07775116,-0.00346854,-5.461E-05,2.839E-05,0.10537594,0.01598198,4.77E-06,2183
1.98805133,3.23962212,0.64412372,0.57606406,1.16E-06,0.15464525,-0.00020379,-0.00069972,-3.91E-06,-3.26E-06,0.00980921,0.00261414,6.87E-06,0.08471167,9.605E-05,-2.79E-06,1.474E-05,-0.11327546,-0.00879647,0.07475983,-6.988E-05,8.782E-05,-0.10799579,-0.0018845,6.964E-05,4.532E-05,0.12923355,0.01497383,3.73E-07,2184
2.03821129,3.27290124,0.6020254,0.56570797,5.3E-07,0.1517977,-0.00138849,-0.00635636,-3.56E-06,-2.87E-06,0.01980854,0.00401636,3.26E-06,0.09100194,0.00052358,-7.73E-06,1.804E-05,-0.12088468,-0.0089921,0.06979595,-7.921E-05,1.21E-05,-0.09959031,-0.00175306,9.158E-05,2.697E-05,0.11624748,0.0107752,6.47E-06,2185
1.96011494,2.93175652,0.78775126,0.5662697,1.73E-06,0.16206238,0.0019668,0.00049563,-5.41E-06,1.3E-06,0.00368646,-0.00301455,3.156E-05,0.0867694,-0.00373757,1.724E-05,-1.26E-06,-0.11192864,-0.00561147,0.08088192,-0.00015319,-2.801E-05,-0.11243253,-0.00026178,-4.197E-05,-1.821E-05,0.14428536,0.02650901,3.81E-07,2186
1.73821929,3.04565289,0.56206125,0.64333507,-1.5E-06,0.14610013,0.00057634,0.02077962,6.44E-06,2.24E-06,-0.02865173,0.00270616,2.059E-05,0.03813749,0.00152566,1.026E-05,-9.11E-06,-0.05666236,-0.00869507,0.06430105,-5.271E-05,-6.076E-05,-0.09607044,-0.0045798,-0.00015565,-2.363E-05,0.12440957,0.01614471,3.11E-06,2187
1.73676867,2.72925227,0.78355899,0.61459263,1.26E-06,0.15888434,0.00171295,0.02087409,-4.58E-06,-4.6E-07,-0.0296305,-0.00259058,7.59E-06,0.04674677,-0.0025872,8.57E-06,9.5E-07,-0.06563704,-0.00139597,0.07471943,-6.146E-05,5.532E-05,-0.10878225,0.00162863,-9.38E-06,2.185E-05,0.14046345,0.01520802,9.86E-07,2188
2.21224046,2.90030995,0.5707,0.48939906,2.61E-06,0.14291833,-0.00281906,-0.03321214,-4.47E-06,-1.645E-05,0.06483542,0.0006157,-1.382E-05,0.11392126,-0.00400151,-4.213E-05,3.252E-05,-0.14530068,-0.00294902,0.03254479,-2.782E-05,-2.59E-06,-0.03706325,0.0009095,0.00013695,0.00013913,0.02968964,0.00699665,1.39E-06,2189
1.55695804,2.71440634,0.51845769,0.66519865,3.5E-07,0.14114931,0.0005512,0.02875148,-8E-07,-1.83E-06,-0.04355053,0.00224584,-3.1E-07,0.01386898,0.00150277,-1.49E-06,9.38E-06,-0.02565875,-0.00715571,0.04548423,-2.19E-06,2.63E-06,-0.06927417,-0.00464757,1.17E-06,-2.81E-05,0.09428949,0.01369566,5.56E-06,2190
1.889642,3.12379948,0.55216381,0.61566048,1.4E-06,0.14881448,-0.00076504,0.00983039,-2.99E-06,-1.28E-06,-0.00911409,0.00414228,-9.57E-06,0.06278628,0.00154508,-1.063E-05,6.92E-06,-0.08704421,-0.00942617,0.07336002,4.949E-05,1.948E-05,-0.10836984,-0.00376758,8.108E-05,5.06E-06,0.13407956,0.01341007,1.78E-07,2191
1.72477959,3.10032001,0.49107446,0.65903849,5.4E-07,0.14009934,0.00033323,0.02125868,-3.18E-06,4.27E-06,-0.03082971,0.00350836,9.3E-06,0.03246939,0.00209326,1.722E-05,-1.852E-05,-0.04811609,-0.0098513,0.05910986,-8.143E-05,-5.282E-05,-0.0881156,-0.00571173,-4.97E-05,1.483E-05,0.11514609,0.01707148,2.04E-06,2192
1.75683894,3.18928263,0.50185387,0.65319863,-1.6E-06,0.14145682,0.00032462,0.01957088,9.25E-06,-3.08E-06,-0.02767462,0.00367349,-4.21E-06,0.03752167,0.00215352,-2.176E-05,1.645E-05,-0.05453592,-0.01028024,0.06237989,0.0001279,7.003E-05,-0.09325883,-0.0058934,-1.234E-05,-1.533E-05,0.12050572,0.017603,4.34E-06,2193
1.56872964,2.7603413,0.63124696,0.64914959,-9E-08,0.14814186,0.0011668,0.02938991,1.47E-06,0,-0.04323371,0.00077054,9.65E-06,0.01803556,0.00058577,4.7E-06,-1.37E-06,-0.03253566,-0.00518771,0.05150024,-4.38E-05,-2.677E-05,-0.07806113,-0.00287518,-7.165E-05,-5.44E-06,0.1058783,0.01264713,5.74E-06,2194
2.16316352,2.85239842,0.65111726,0.49651402,-5.3E-07,0.15108066,0.00055624,-0.02844227,2E-08,1.04E-06,0.05264975,-0.00207103,3.807E-05,0.11460206,-0.00527585,3.276E-05,9E-08,-0.14501596,-0.0066793,0.04505056,-8.569E-05,-0.00024309,-0.05456093,-0.00046381,-9.081E-05,-0.00010151,0.06543397,0.01866471,2.6E-06,2195
2.11396723,3.51446266,0.62876544,0.5393623,9.4E-07,0.14959738,-0.00148919,-0.01616283,-2.1E-06,-2.39E-06,0.03668802,0.00432767,1.64E-06,0.10231086,0.00015029,-7.01E-06,1.432E-05,-0.13319264,-0.01041946,0.05879558,2.61E-06,6.517E-05,-0.08209234,-0.00115055,4.224E-05,5.646E-05,0.09193325,0.01083166,7.46E-06,2196
1.89046771,2.87621016,0.66405321,0.59283637,1.29E-06,0.15734424,0.00022898,0.00851772,-4.33E-06,-1.58E-06,-0.0066923,0.00055224,9.11E-06,0.07068352,-0.00097054,5.24E-06,9.92E-06,-0.09663082,-0.00488103,0.07899661,-8.672E-05,9.22E-06,-0.11406221,-0.00062814,1.275E-05,-7.7E-06,0.14141027,0.01311208,3.34E-06,2197
1.95652796,3.08018917,0.68493618,0.5777045,1.7E-07,0.15751355,0.00046299,0.00218609,-1.3E-07,-8.81E-06,0.00433778,0.00078958,-2.506E-05,0.08189489,-0.00087887,-2.347E-05,3.241E-05,-0.10960308,-0.00695613,0.07760049,0.00010247,2.545E-05,-0.11208626,-0.00146395,0.00011218,2.17E-05,0.13641338,0.01697894,3.85E-06,2198
1.61094593,3.29228446,0.54439011,0.66381661,-1.5E-06,0.14136201,0.00193818,0.02707164,7.87E-06,2.92E-06,-0.04049816,0.00164761,1.152E-05,0.01922103,0.00165261,-8.06E-06,-1.262E-05,-0.03195465,-0.00865918,0.05054434,1.515E-05,-4.688E-05,-0.07632932,-0.00595557,-4.774E-05,4.65E-06,0.10198646,0.01891305,4.55E-06,2199
1.87646026,3.1786713,0.62356815,0.60890326,1.6E-07,0.15273155,0.0003477,0.01083687,-1.53E-06,9.2E-07,-0.01043086,0.00255721,1.016E-05,0.06380719,0.0008698,8.47E-06,9.6E-07,-0.08834692,-0.0086987,0.07585648,-6.285E-05,5.557E-05,-0.11147625,-0.00330559,-3.03E-06,1.73E-05,0.13821483,0.01579591,4.21E-07,2200
2.0319896,3.27366881,0.66029186,0.56039249,-1.87E-06,0.15477808,-0.00025518,-0.00613161,3.14E-06,1.813E-05,0.01916156,0.00234974,3.653E-05,0.09262637,-0.00039398,4.282E-05,-5.46E-05,-0.12247817,-0.00895766,0.07149188,-8.232E-05,-6.15E-05,-0.10142074,-0.00144469,-0.00016206,-9.232E-05,0.12004408,0.01545019,3.3E-06,2201
1.67230186,2.60717758,0.65094931,0.6305779,8.3E-07,0.15313851,0.00035095,0.0241801,-2.98E-06,1.6E-06,-0.03420354,0.00047155,9.32E-06,0.03479909,-0.0005074,1.234E-05,-8.4E-06,-0.05323515,-0.00326281,0.06528268,-8.49E-05,-9.59E-06,-0.09669519,-7.201E-05,-7.748E-05,1.588E-05,0.12670383,0.00901758,2.95E-06,2202
2.137514,2.94631958,0.67130153,0.50869224,-3.35E-06,0.15317281,0.00025976,-0.0236293,7.09E-06,-2.15E-06,0.04592304,-0.00117978,-4.6E-05,0.11162801,-0.0042588,-3.51E-06,5.93E-06,-0.142302,-0.00704854,0.05233679,0.00022615,-2.985E-05,-0.06755503,1.968E-05,2.04E-06,4.83E-06,0.08035464,0.01816937,9.35E-07,2203
2.0192224,3.20380283,0.42617981,0.61253951,-1.48E-06,0.13900603,-0.0042445,-0.00083276,4E-06,-1.559E-05,0.00804261,0.0079037,-4.029E-05,0.07439356,0.00215943,-3.325E-05,4.507E-05,-0.09985095,-0.01036682,0.06678839,0.00013605,5.299E-05,-0.09812198,-0.00192382,0.00011568,5.51E-05,0.11808155,0.00626119,1.14E-06,2204
1.67788348,2.72106986,0.84069867,0.62185299,-1.92E-06,0.15844076,0.00194898,0.02480552,7.71E-06,-6.9E-07,-0.03680278,-0.00336014,-1.044E-05,0.03723502,-0.00301536,-1.683E-05,2.03E-06,-0.05335829,-0.00021897,0.07009786,9.292E-05,2.2E-06,-0.10158014,0.00249063,3.05E-05,4.33E-06,0.13337803,0.01516244,8.05E-07,2205
2.01228677,3.43842272,0.56868437,0.58304577,4.7E-07,0.14944844,-0.00141102,-0.00242631,1.56E-06,-1.636E-05,0.01248514,0.00524866,-2.744E-05,0.08395798,0.00144611,-2.565E-05,5.029E-05,-0.11220529,-0.01092148,0.07142816,0.00011769,5.087E-05,-0.10327364,-0.00270474,5.645E-05,5.777E-05,0.12262557,0.01193383,2.51E-06,2206
2.05291143,3.10511927,0.66238685,0.54806317,-1.87E-06,0.15550603,-0.00039734,-0.00973875,4.48E-06,-2.28E-06,0.02489034,0.00131776,-4.188E-05,0.09779071,-0.00138359,-2.223E-05,1.293E-05,-0.12808628,-0.00724668,0.06857306,0.00020059,6.001E-05,-0.09661024,-0.00071866,9.416E-05,4.595E-05,0.1134611,0.01448365,1.71E-06,2207
2.17142026,2.85546558,0.5750497,0.50330115,-2.18E-06,0.14664805,-0.00251215,-0.02781956,4.66E-06,1.676E-05,0.05530418,0.00060204,-3.198E-05,0.11158907,-0.00387737,3E-08,-3.339E-05,-0.14297542,-0.002598,0.04252455,0.00015887,9.453E-05,-0.05375493,0.00175357,3E-06,-6.717E-05,0.05222857,0.00674364,3.66E-06,2208
2.20125915,3.6141271,0.61539721,0.50937384,-2.13E-06,0.14313349,-0.00271349,-0.02796301,3.65E-06,1.219E-05,0.05723543,0.00507747,1.189E-05,0.11055213,-0.00034364,3.509E-05,-1.341E-05,-0.14172433,-0.01012235,0.03871558,7.282E-05,-0.00015102,-0.05207104,0.00032009,-7.325E-05,-0.00012504,0.05024956,0.00559626,4.88E-06,2209
1.77197656,3.42837281,0.56414825,0.64183318,9.5E-07,0.14577576,0.00115287,0.01898629,-3.72E-06,-5.52E-06,-0.02566063,0.00297475,-1.44E-05,0.04236873,0.00188104,-8.24E-06,1.658E-05,-0.06124396,-0.01056905,0.06669072,4.1E-06,5.32E-05,-0.09947195,-0.00596666,9.714E-05,2.708E-05,0.12729527,0.019571,2.18E-06,2210
1.86275585,3.24880671,0.55135069,0.62444015,1.09E-06,0.14755819,-0.00017265,0.01228324,-4.33E-06,6.19E-06,-0.01377881,0.00404123,-1.007E-05,0.05733208,0.00181647,-5.42E-06,-2.575E-05,-0.07990969,-0.01037532,0.07218577,2.02E-06,7.357E-05,-0.1066286,-0.00462621,9.236E-05,6.736E-05,0.13351061,0.01595382,1.42E-06,2211
1.63453559,2.53864945,0.90126855,0.62217024,-1.2E-06,0.15946873,0.00251388,0.02652906,-9.3E-07,-3.5E-07,-0.04263155,-0.00561323,-5.25E-06,0.03248867,-0.00497987,6.63E-06,7.5E-07,-0.04363805,0.00285464,0.06817232,-4.475E-05,1.389E-05,-0.09715335,0.00604153,8.7E-06,1E-07,0.12741976,0.01477051,1.41E-06,2212
1.76243046,2.76805587,0.6599826,0.61943069,1.82E-06,0.15475515,0.00048428,0.01898853,-5.68E-06,-1.6E-06,-0.02484355,0.00054556,4E-07,0.04823088,-0.00042941,1.9E-06,6.15E-06,-0.06971136,-0.00425339,0.07293245,-4.459E-05,3.851E-05,-0.10706484,-0.00094719,1.863E-05,8.46E-06,0.13703197,0.01150152,2.69E-06,2213
1.91450254,3.35773842,0.48496538,0.62719815,2.45E-06,0.14304485,-0.00134423,0.008417,-5.91E-06,3.83E-06,-0.00803113,0.0058312,-6.47E-06,0.06147418,0.0024264,-7.15E-06,-2.205E-05,-0.08411389,-0.01174908,0.07067633,-1.988E-05,9.204E-05,-0.10415883,-0.00487111,3.754E-05,6.919E-05,0.12978698,0.01435187,1.99E-06,2214
1.62187531,2.31605351,0.77395715,0.62085244,-1.3E-07,0.15874503,0.00263129,0.02589137,-1.83E-06,-3E-08,-0.04166656,-0.00494735,6.2E-06,0.03273178,-0.00435918,1.174E-05,-2E-06,-0.04486634,0.00314889,0.06717443,-7.16E-05,6.23E-06,-0.0965819,0.0060195,-5.861E-05,1.604E-05,0.12625474,0.00800051,2.51E-06,2215
1.62361894,2.47347141,0.84486343,0.62255742,-9.8E-07,0.15897477,0.00242148,0.02680255,-7.3E-07,2.21E-06,-0.04245761,-0.00497184,5.71E-06,0.03142869,-0.0043471,1.169E-05,-1.557E-05,-0.04359816,0.00266818,0.06699464,-6.615E-05,2.802E-05,-0.09597934,0.00538475,-5.377E-05,5.82E-05,0.1262522,0.01141716,1.8E-06,2216
2.07361091,2.83007298,0.74557073,0.52477346,9.5E-07,0.15979485,0.00256419,-0.01605501,-3.02E-06,1.59E-06,0.02885349,-0.00422385,2.695E-05,0.10681485,-0.00606465,1.131E-05,-8.82E-06,-0.13427696,-0.00782433,0.06667292,-0.00013507,3.551E-05,-0.0874942,0.00018218,-4.996E-05,-1.2E-07,0.11636999,0.03007138,8.9E-06,2217
1.86752692,3.33353792,0.56944576,0.62139463,6E-07,0.14856358,0.00014687,0.01191903,-3.51E-06,4E-06,-0.01299727,0.00381119,-3.22E-06,0.05889453,0.00174458,4.8E-07,-1.699E-05,-0.08175355,-0.01062317,0.07304179,-2.868E-05,3.853E-05,-0.10797096,-0.00472223,8.403E-05,4.522E-05,0.13463522,0.01693594,2.5E-06,2218
1.86129316,2.8272921,0.6853255,0.59694262,4.1E-07,0.15812249,0.00060182,0.01105723,1E-07,4.09E-06,-0.01145658,-0.00022418,2.235E-05,0.06650868,-0.00140373,1.764E-05,-1.675E-05,-0.09118564,-0.00411039,0.07910503,-5.368E-05,-1.787E-05,-0.1149342,-7.515E-05,-9.956E-05,-1.5E-07,0.14344758,0.01378121,1.04E-06,2219
1.75777682,2.75215822,0.63674285,0.62235169,1.12E-06,0.1535711,0.00020263,0.01921351,-3.67E-06,-5.23E-06,-0.02521954,0.00108892,-6.77E-06,0.04687093,-0.00010514,-5.09E-06,2.192E-05,-0.06811619,-0.00463473,0.07155264,7.05E-06,2.013E-05,-0.10574216,-0.00132879,5.82E-05,-2.164E-05,0.13506625,0.01081725,2.63E-06,2220
1.63622989,2.60960971,0.62930146,0.63790834,8.6E-07,0.15099466,0.00027287,0.02601147,-2.37E-06,1.41E-06,-0.03738666,0.00101784,5.46E-06,0.028776,3.831E-05,6.21E-06,-8.84E-06,-0.04581997,-0.00407764,0.06039028,-3.962E-05,-2.677E-05,-0.09055326,-0.00105957,-3.956E-05,1.637E-05,0.11949443,0.00940241,6.4E-06,2221
