bondLen1,bondLen2,bondAng,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,intgErr,sampNum
2.21417073,3.46936531,0.565533,0.50939077,-3.03E-06,0.14023371,-0.00433977,-0.02915518,3.14E-06,-1.56E-06,0.05982584,0.00580758,-2.042E-05,0.10965191,-0.00031588,1.41E-06,3.09E-06,-0.14108112,-0.00774757,0.03639117,1.796E-05,-0.00014123,-0.04751235,0.00144111,-9.21E-06,-5.431E-05,0.0416278,0.00050302,5.02E-06,158
2.09834345,3.1850964,0.61744097,0.53885709,-1.39E-06,0.15135161,-0.00173577,-0.01503795,-4.5E-07,-1.06E-06,0.03487441,0.00306348,1.204E-05,0.10184392,-0.00080625,7.16E-06,3.7E-06,-0.13321603,-0.00750877,0.06120571,-0.0001553,-4.761E-05,-0.0850509,-2.844E-05,-1.515E-05,-1.848E-05,0.09508775,0.00964727,4.32E-06,159
1.88089591,2.79931307,0.79451064,0.58484101,-1.4E-07,0.16238642,0.0020986,0.0086615,-2.67E-06,-4.08E-06,-0.01049974,-0.00362272,-8.61E-06,0.07305732,-0.00405323,-5.82E-06,1.348E-05,-0.09542092,-0.00309512,0.08311933,-0.00011477,6.587E-05,-0.11698872,0.00179094,1.382E-05,2.129E-05,0.15048829,0.02315006,3.48E-06,160
2.15826254,2.6852777,0.64938183,0.49194522,4.78E-06,0.15227982,0.00282978,-0.03014015,-7.96E-06,8.57E-06,0.05102164,-0.00453681,7.92E-05,0.11576963,-0.00728703,2.316E-05,-2.59E-05,-0.14483211,-0.0073752,0.04423491,-0.00024847,1.617E-05,-0.05219268,-0.00078594,-7.216E-05,-8.136E-05,0.06922534,0.02457796,5.91E-06,161
1.88471299,2.79132708,0.78913556,0.58376601,-7.1E-07,0.16239677,0.00207977,0.00821417,-1.59E-06,-7.72E-06,-0.0097504,-0.00360292,-3.3E-05,0.07383576,-0.00405927,-2.612E-05,3.112E-05,-0.09639253,-0.00308515,0.08310539,-3.061E-05,0.00015051,-0.11688723,0.00176087,0.00013554,4.693E-05,0.15024562,0.02290834,3.12E-06,162
1.85624323,3.08195636,0.78336015,0.59890178,2.12E-06,0.15923494,0.00172874,0.01242184,-8.76E-06,-2.84E-06,-0.01411646,-0.001335,4.596E-05,0.06505546,-0.00165795,3.745E-05,1.256E-05,-0.08842044,-0.00544155,0.08015811,-0.00029901,-0.0001509,-0.1157062,-0.00111226,-0.00015912,-8.671E-05,0.14655099,0.02172662,1.18E-06,163
1.67047197,2.88723985,0.70724399,0.6332442,-2.9E-06,0.15311462,0.00149577,0.02518355,1.29E-05,6.34E-06,-0.0354015,-0.00023042,-9.82E-06,0.03311786,-0.00020043,-3.227E-05,-3.814E-05,-0.05124925,-0.00441493,0.0645507,0.00018862,0.00012713,-0.09615372,-0.00203251,4.818E-05,0.00016204,0.12604643,0.01408343,2.82E-06,164
1.6927758,3.31750951,0.57865298,0.65058263,9E-07,0.14498715,0.00163682,0.02354528,-7.19E-06,-2.85E-06,-0.0335937,0.0020238,1.548E-05,0.03109082,0.00158862,3.027E-05,1.97E-05,-0.04748436,-0.00924084,0.06023437,-0.00017788,-1.93E-06,-0.09017871,-0.00562712,-0.0001031,-6.012E-05,0.11790594,0.0191961,1.88E-06,165
1.96110228,2.99200818,0.59809162,0.58421391,5.93E-06,0.15376199,-0.00114322,0.00192696,-1.865E-05,-1.8E-06,0.00541888,0.00290824,6.052E-05,0.07968998,8.141E-05,2.763E-05,4.85E-06,-0.10800592,-0.0066864,0.07558476,-0.00041359,-8.678E-05,-0.10897887,-0.00124673,-1.607E-05,-3.409E-05,0.1309139,0.01029685,8.15E-07,166
2.09628398,3.32986377,0.42075489,0.59125901,-1.86E-06,0.13699034,-0.00577484,-0.00920255,1.43E-06,-6.11E-06,0.02282631,0.00891056,6.5E-06,0.08515725,0.00181524,9.94E-06,2.571E-05,-0.1127988,-0.00950444,0.06088975,-5.877E-05,-8.344E-05,-0.08764947,3.569E-05,-5.723E-05,-2.813E-05,0.10178376,0.0014859,6.56E-06,167
1.80701544,2.71971909,0.71888032,0.60389136,-3.04E-06,0.15902343,0.00110837,0.01532497,1.422E-05,1.2E-07,-0.01971384,-0.00151166,-3.971E-05,0.05850579,-0.00216524,-4.295E-05,-7.85E-06,-0.08063133,-0.00239503,0.07866362,0.00039356,0.00019103,-0.1135706,0.00097407,0.00012282,0.00010761,0.14457441,0.01366434,3.45E-07,168
1.73642441,2.46231392,0.79296302,0.60706686,3.52E-06,0.16130807,0.00283107,0.01922647,-1.27E-05,-1.56E-06,-0.0307885,-0.00547077,4.805E-05,0.0503267,-0.00510025,5.07E-05,3.67E-06,-0.06561001,0.00176659,0.07801806,-0.00036965,-0.00013638,-0.11055435,0.00537311,-0.00024136,-5.729E-05,0.14333085,0.01507509,1.26E-07,169
1.79043552,2.84466623,0.80009643,0.60691239,-6.99E-06,0.15989672,0.00184155,0.01730932,2.455E-05,6.52E-06,-0.02350197,-0.00262939,-5.15E-05,0.05527641,-0.00264633,-5.061E-05,-2.307E-05,-0.07579649,-0.00255337,0.07852214,0.00043331,0.00013787,-0.11333553,0.00084139,0.00011305,7.328E-05,0.14571178,0.01892784,2.26E-06,170
2.1793824,3.06023481,0.75220269,0.49095659,5.99E-06,0.15241262,0.0021195,-0.03001791,-1.096E-05,-3.45E-06,0.05353297,-0.00269638,6.692E-05,0.11695728,-0.0056813,-4.86E-06,4.07E-06,-0.14656757,-0.0127469,0.0431138,-0.00026858,3.736E-05,-0.05150323,-0.00148633,2.547E-05,3.584E-05,0.07318596,0.03037361,7.11E-06,171
1.76785937,3.0441614,0.66250658,0.62505962,-3.32E-06,0.15280338,0.00115562,0.01924609,9.47E-06,4.69E-06,-0.02499176,0.00102756,-1.28E-05,0.04667929,0.00040812,-1.311E-05,-1.596E-05,-0.06790223,-0.00677471,0.07131526,6.615E-05,0.00011944,-0.10556359,-0.00302643,-1.97E-06,5.875E-05,0.13505111,0.01620645,1.08E-06,172
1.94145988,3.10684067,0.7471705,0.57854299,4.85E-06,0.15944815,0.00130747,0.00379355,-1.208E-05,-6.24E-06,0.00074994,-0.00066176,1.989E-05,0.08048959,-0.00160752,-2.71E-06,2.131E-05,-0.10692452,-0.00676092,0.0797255,-0.00011837,4.258E-05,-0.11404594,-0.0015579,0.00010562,3.078E-05,0.14186033,0.02163834,1.9E-06,173
1.94187621,2.95782004,0.65164932,0.5819734,6.27E-06,0.15681865,-0.00010646,0.00349298,-1.626E-05,-1.241E-05,0.00222044,0.00116528,2.994E-05,0.0791583,-0.00079489,8.3E-07,4.353E-05,-0.10675924,-0.00584338,0.07776899,-0.0002221,-9.4E-06,-0.11219706,-0.0008797,8.912E-05,8.79E-06,0.13644006,0.01335414,3.89E-06,174
1.62254472,2.64082877,0.64863916,0.63841355,-1.01E-06,0.15131955,0.00058404,0.02689007,1.01E-06,-2.35E-06,-0.03881591,0.00064242,1.1E-06,0.02684499,-4.905E-05,7.1E-06,1.628E-05,-0.04353362,-0.00391299,0.05926427,-4.438E-05,-5.148E-05,-0.08876788,-0.00107385,-4.195E-05,-8.353E-05,0.11801304,0.00996261,7.88E-07,175
2.21266444,3.16759608,0.70966986,0.48369222,-6.6E-07,0.14782839,0.00065145,-0.03340648,-3.3E-07,-1.67E-06,0.06238501,-0.00072391,-9.25E-06,0.11734238,-0.00427068,-1.074E-05,1.41E-06,-0.14819065,-0.01150337,0.03436002,-4.688E-05,-2.037E-05,-0.03939212,-0.00119985,2.493E-05,-6.09E-06,0.04895769,0.02132937,5.81E-06,176
1.64501121,2.90671798,0.54619006,0.65600393,-2.06E-06,0.14346673,0.00076336,0.02540602,1.329E-05,2.46E-06,-0.0372072,0.00227998,8E-06,0.02486357,0.00151751,-2.872E-05,-1.944E-05,-0.03971025,-0.00784357,0.05512362,0.00012332,0.00010188,-0.08298318,-0.00477649,-8.05E-06,0.00010889,0.10992084,0.01531617,4.49E-06,177
1.67031172,2.42784105,0.8411472,0.61559518,-5.95E-06,0.1605049,0.00306539,0.02361844,2.314E-05,5.21E-06,-0.03879554,-0.0062089,-1.69E-05,0.03965447,-0.00543336,-4.442E-05,-2.047E-05,-0.05150311,0.00316776,0.0727351,0.00031666,-4.656E-05,-0.10340346,0.0065768,5.509E-05,-2.3E-06,0.13442913,0.01412938,3.32E-06,178
2.09278867,2.86999038,0.80447273,0.51707644,-3.48E-06,0.16022627,0.00362506,-0.01917742,5E-06,2.06E-06,0.03097171,-0.00552872,-2.289E-05,0.11028716,-0.00741476,-1.3E-07,-1.06E-05,-0.13599097,-0.01124257,0.06405351,-1.009E-05,4.864E-05,-0.08183256,-0.00038844,-5.14E-05,-4.6E-06,0.11857294,0.0409757,6.17E-06,179
1.57176413,2.97217727,0.68527449,0.64767131,3.96E-06,0.14928553,0.00201291,0.02983776,-1.621E-05,-4.46E-06,-0.0435998,-0.00010468,-7.36E-06,0.01825316,0.00039915,3.058E-05,2.084E-05,-0.03288446,-0.00508754,0.05247518,-0.00012246,-3.523E-05,-0.07943473,-0.00342175,-2.552E-05,-6.034E-05,0.10714403,0.01483609,5.69E-06,180
2.04492332,3.1145028,0.73261127,0.54564033,5.21E-06,0.15830211,0.00096475,-0.00919282,-9.97E-06,-8.54E-06,0.02235397,-0.00066488,2.851E-05,0.09873141,-0.00254572,-7.02E-06,2.424E-05,-0.12782452,-0.00807339,0.07080376,-9.246E-05,7.5E-06,-0.09886347,-0.00088601,8.29E-05,4.285E-05,0.1213983,0.02247015,1.12E-06,181
1.9237655,3.22679294,0.73240225,0.58730389,-1.23E-06,0.15790636,0.00124555,0.00612849,8.67E-06,1.248E-05,-0.00263575,0.0002818,-1.689E-05,0.07575246,-0.00071055,-6.68E-06,-5.415E-05,-0.1018291,-0.00770745,0.07921607,0.00028078,5.634E-05,-0.11435662,-0.00242744,-3.126E-05,4.585E-05,0.1417438,0.02072415,3.3E-08,182
2.07256226,3.22565081,0.68915691,0.54178732,3.57E-06,0.15525641,1.881E-05,-0.0120828,-9.93E-06,-1.05E-06,0.02871612,0.0012026,7.282E-05,0.10074111,-0.00139074,2.974E-05,2.77E-06,-0.13111259,-0.00870986,0.06645389,-0.00033727,-0.00012588,-0.09221009,-0.0012582,-6.271E-05,-5.377E-05,0.10926404,0.01740249,3.71E-06,183
1.81427448,2.66771023,0.60720884,0.61145395,1.83E-06,0.15443071,-0.0006208,0.01456953,-2.37E-06,-8.3E-07,-0.01734914,0.00147523,1.307E-05,0.05690972,-0.00056847,4.91E-06,-6.21E-06,-0.08024425,-0.00380259,0.07517027,1.743E-05,2.69E-06,-0.10999679,0.00032035,-3.176E-05,2.668E-05,0.13815323,0.00781755,6.12E-07,184
2.15363987,3.28637511,0.58981181,0.52429211,4.85E-06,0.1465298,-0.00296765,-0.02197157,-5.97E-06,4.33E-06,0.04717815,0.0043163,2.939E-05,0.10667817,-0.00044161,2.6E-06,-1.635E-05,-0.13835439,-0.00755289,0.0497499,-1.293E-05,2.369E-05,-0.0684252,0.00011063,-7.27E-06,-3.042E-05,0.07056611,0.00544432,1.32E-06,185
2.00709907,3.17249316,0.53802677,0.58553833,-6.71E-06,0.14863468,-0.00238289,-0.00196658,1.509E-05,6.4E-06,0.01188394,0.0053507,-4.019E-05,0.08246431,0.0011683,-7.5E-06,-1.92E-05,-0.11093058,-0.00890078,0.07104872,0.00017462,0.00021332,-0.10287363,-0.00152475,-1.355E-05,7.997E-05,0.12166795,0.00809843,2.45E-06,186
1.85904,3.13826463,0.48218038,0.63786449,-1.78E-06,0.14246475,-0.00114175,0.01278892,-6.6E-07,3.32E-06,-0.01555788,0.0051752,-4.2E-07,0.05251598,0.00220127,8.53E-06,-2.37E-06,-0.07347816,-0.01068042,0.0685246,-0.00011063,2.27E-05,-0.10144619,-0.00446185,-6.88E-06,-1.351E-05,0.12824702,0.01421186,7.26E-07,187
2.15325912,2.98554631,0.79337294,0.49757426,6.55E-06,0.15578337,0.00322362,-0.02728414,-9.41E-06,-7.14E-06,0.04573006,-0.00434065,4.775E-05,0.1161745,-0.00702558,-5.88E-06,1.319E-05,-0.14384682,-0.01392773,0.04979822,-0.0001281,-0.00011545,-0.06101039,-0.001266,1.066E-05,-2.69E-06,0.0930351,0.03915489,4.68E-06,188
1.83719757,2.97273224,0.48066664,0.63953521,4.67E-06,0.14279733,-0.00138864,0.01421918,-1.821E-05,-7.86E-06,-0.01775709,0.00499506,2.57E-06,0.04979062,0.00206352,1.169E-05,3.311E-05,-0.07060933,-0.00970259,0.06763283,-0.00019409,-0.00017052,-0.10047918,-0.0043417,0.00011125,-0.00010577,0.12747848,0.01233678,3.63E-07,189
1.7461187,2.82485622,0.85839515,0.61338339,4.88E-06,0.15987555,0.00206106,0.02066014,-1.905E-05,-1.149E-05,-0.03006122,-0.00355479,-1.84E-06,0.0479234,-0.00333465,1.573E-05,5.377E-05,-0.06563308,-0.00134685,0.0762309,-0.00019378,1.969E-05,-0.10971011,0.002076,0.00010328,-7.284E-05,0.14247382,0.01996913,4.3E-07,190
2.07439307,2.59965969,0.68109562,0.51974785,1.1E-07,0.15898839,0.00367102,-0.01857626,-3.71E-06,5.58E-06,0.0302923,-0.0057292,4.325E-05,0.10810233,-0.00740266,2.176E-05,-1.701E-05,-0.13488274,-0.00564394,0.06384733,-0.00023821,3.691E-05,-0.08265168,0.00091392,-5.256E-05,-2.198E-05,0.10966991,0.02737593,5.82E-06,191
2.17481192,3.13483354,0.74446684,0.49563528,5.31E-06,0.15209756,0.00147186,-0.0284756,-8.89E-06,-7.84E-06,0.05268716,-0.00168492,6.378E-05,0.11571897,-0.00470049,6.57E-06,1.849E-05,-0.14583476,-0.01200802,0.04437285,-0.00020348,-0.00019356,-0.05516629,-0.00123714,-7.48E-06,-2.287E-05,0.07309082,0.02712032,4.14E-06,192
2.21079541,2.88277036,0.65048717,0.47868565,-3.25E-06,0.14710255,0.00084331,-0.03533645,4.08E-06,8.5E-07,0.06367284,-0.00229751,-4.318E-05,0.11768248,-0.00606608,-1.137E-05,-4.64E-06,-0.14822515,-0.00830481,0.03228404,6.939E-05,9.34E-05,-0.03427525,-0.00081637,2.156E-05,2.053E-05,0.04114907,0.01965188,3.38E-06,193
1.83603011,2.58367785,0.775309,0.59031465,1.034E-05,0.1627066,0.00258939,0.01154298,-3.143E-05,-8.62E-06,-0.01731695,-0.00491759,4.428E-05,0.06720791,-0.0051099,2.515E-05,3.357E-05,-0.08665429,-0.00052036,0.0830712,-0.00044889,0.00013386,-0.11689244,0.00397777,8.52E-05,3.482E-05,0.15072336,0.0197087,1.24E-06,194
2.04633656,3.58378807,0.48671012,0.59083131,6.68E-06,0.1431232,-0.00310761,-0.004979,-1.794E-05,-7.48E-06,0.01575338,0.00762305,4.157E-05,0.08351599,0.00224733,-1.94E-06,1.63E-05,-0.11085484,-0.01189669,0.06690104,-0.00028859,-0.00021243,-0.09713838,-0.00265147,0.00012045,-4.88E-05,0.11521711,0.0078337,2.55E-06,195
1.69071623,2.87151206,0.50015392,0.65800097,3.28E-06,0.14127753,-2.453E-05,0.02291167,-1.213E-05,-8.06E-06,-0.03328346,0.00333683,1.24E-06,0.02927355,0.00183439,1.711E-05,3.717E-05,-0.04481027,-0.00867917,0.05724134,-0.00011296,-3.065E-05,-0.0858259,-0.00495225,-7.96E-06,-9.529E-05,0.11276306,0.01475967,1.27E-06,196
1.70871923,2.52087954,0.73750825,0.61563465,3.78E-06,0.15853585,0.00150057,0.02168151,-1.047E-05,-1.88E-06,-0.0319653,-0.00268732,2.88E-05,0.04390156,-0.00292632,2.888E-05,9.36E-06,-0.06152622,9.562E-05,0.07320038,-0.00015003,-0.00012629,-0.10600297,0.00299679,-7.662E-05,-6.961E-05,0.13730216,0.01033869,2.53E-06,197
1.64480092,3.11003456,0.57370866,0.65491169,-7.4E-07,0.14426878,0.00150929,0.02573777,5.95E-06,2.7E-07,-0.03759136,0.00172679,1.021E-05,0.02491194,0.0014994,-1.115E-05,-1.22E-05,-0.03979469,-0.00814957,0.05570064,5.904E-05,-1.691E-05,-0.08381724,-0.0054879,-1.828E-05,5.975E-05,0.11094936,0.0173734,4.09E-06,198
2.07237895,3.23452735,0.69089131,0.54195641,3.73E-06,0.15527154,4.872E-05,-0.01203034,-1.029E-05,-6.7E-07,0.0286172,0.0012077,7.326E-05,0.10069475,-0.00137408,2.912E-05,1.34E-06,-0.13103654,-0.00880179,0.06649902,-0.00034195,-0.00012158,-0.09231273,-0.00129602,-5.712E-05,-5.281E-05,0.10947185,0.01757852,3.7E-06,199
1.58387281,2.9397424,0.62846513,0.65161853,9.8E-07,0.14703717,0.00168096,0.02883083,-7.23E-06,-4.43E-06,-0.04232363,0.00070698,2.6E-06,0.0189275,0.00083644,2.339E-05,2.984E-05,-0.03331907,-0.00612401,0.05200228,-0.00010685,1.79E-06,-0.07874559,-0.00394457,-6.067E-05,-0.00010983,0.10609954,0.01516077,3.23E-06,200
1.54441892,2.34186264,0.84310439,0.62743884,-3.63E-06,0.15809558,0.00259316,0.03022498,1.436E-05,2.63E-06,-0.04882154,-0.00530121,-1.586E-05,0.021269,-0.00443588,-4.209E-05,-1.579E-05,-0.03052566,0.00404691,0.05893017,0.00020895,4.308E-05,-0.08510895,0.00665267,0.00015007,5.959E-05,0.1124009,0.00731561,3.46E-06,201
1.99983113,2.79526046,0.81607796,0.54836195,-9.2E-06,0.16358103,0.00328048,-0.0061694,2.146E-05,1.178E-05,0.01023247,-0.00569521,-5.83E-05,0.09636219,-0.00668439,2.47E-06,-4.121E-05,-0.11955369,-0.00672085,0.07850255,0.00029954,-3.609E-05,-0.10595023,0.00136336,-0.00011595,-4.997E-05,0.143142,0.03631107,3.62E-06,202
2.19035972,3.23673177,0.49042256,0.53027879,4.9E-06,0.13833064,-0.00648054,-0.02453199,-9.01E-06,-3.88E-06,0.05213483,0.00694117,6.354E-05,0.10393956,9.379E-05,1.172E-05,4.74E-06,-0.13527475,-0.00474473,0.04278476,-0.00022189,-0.00018342,-0.05830181,0.00209248,-1.579E-05,-6.575E-05,0.05355903,-0.00469448,2.45E-06,203
2.21235963,3.38989538,0.3975485,0.55810041,1.22E-06,0.12948332,-0.00902473,-0.02267708,-4.95E-06,-6.17E-06,0.04683702,0.00988702,5.384E-05,0.09634893,0.00089061,2.075E-05,2.188E-05,-0.12551378,-0.0056949,0.04199562,-0.0002416,-0.00030493,-0.05858931,0.00323286,-5.211E-05,-8.832E-05,0.05858313,-0.00840781,3.47E-06,204
2.04934629,3.06909526,0.80473631,0.5400079,7.74E-06,0.16038855,0.00210386,-0.01056116,-1.495E-05,-1.539E-05,0.02165688,-0.00289587,1.748E-05,0.10129813,-0.00439625,-3.195E-05,4.509E-05,-0.12839572,-0.00923992,0.07145253,-0.00011173,1.21E-06,-0.0976235,-0.00079981,0.00019885,8.182E-05,0.12775549,0.0327004,1.61E-06,205
2.14686407,2.87796242,0.67407366,0.50201969,3.55E-06,0.15306532,0.00094156,-0.02596921,-3.34E-06,1E-08,0.04822805,-0.00225705,2.568E-05,0.11355453,-0.00533931,5.84E-06,-9.3E-07,-0.14374373,-0.00740008,0.04937112,2.92E-06,8.287E-05,-0.06220468,-8.507E-05,-1.802E-05,3.93E-05,0.07648893,0.0209319,1.26E-06,206
2.20723679,3.3116971,0.49022178,0.52586636,1.61E-06,0.1368326,-0.00670564,-0.02648656,-5.73E-06,-1.66E-06,0.05543592,0.00726234,6.484E-05,0.10490055,7.155E-05,2.545E-05,8.31E-06,-0.13613389,-0.00508632,0.0392196,-0.00026472,-0.00023978,-0.05296031,0.00250273,-5.758E-05,-8.125E-05,0.04633671,-0.00525211,3.45E-06,207
1.80453654,2.62344455,0.74277229,0.60009917,-1.25E-06,0.16062846,0.00164648,0.01489816,9.15E-06,1.049E-05,-0.02059087,-0.00300024,-6E-06,0.05993049,-0.00351515,-1.322E-05,-4.661E-05,-0.08060278,-0.0009804,0.08011948,0.00020797,4.573E-05,-0.11469192,0.00307642,-9.64E-06,7.211E-05,0.14668345,0.01486405,3.25E-06,208
2.1111191,3.16266985,0.61623918,0.53335226,-5.33E-06,0.15084567,-0.00186904,-0.01695582,9.77E-06,-6.1E-07,0.03817132,0.00289383,-4.637E-05,0.10369746,-0.00100722,-3.25E-06,7.99E-06,-0.13529921,-0.00712464,0.05881514,0.0001463,-8.697E-05,-0.08096531,1.639E-05,-2.93E-05,-2.194E-05,0.08939586,0.00911492,4.73E-06,209
1.92583721,3.0770778,0.74488805,0.58241211,-2.3E-07,0.15945118,0.00131081,0.00542191,5.76E-06,-4.36E-06,-0.00200807,-0.00070864,-3.871E-05,0.07773865,-0.00164437,-3.121E-05,7.37E-06,-0.10375337,-0.00637009,0.08006501,0.00030659,0.00010414,-0.11497958,-0.00108826,7.729E-05,5.751E-05,0.14321946,0.02091324,1.43E-06,210
1.9010014,3.05070848,0.52197782,0.61710047,-7.37E-06,0.14723085,-0.0015009,0.00888347,2.484E-05,1.077E-05,-0.00760055,0.00482124,-5.033E-05,0.0633347,0.00166356,-3.404E-05,-4.675E-05,-0.08776646,-0.00922489,0.07246468,0.0004556,0.00020365,-0.106919,-0.00327918,1.29E-06,0.00012255,0.13216361,0.01108544,2.61E-06,211
1.60251404,3.37872439,0.56241412,0.6623353,-2.2E-07,0.14226493,0.00221816,0.02764769,3.9E-06,7.92E-06,-0.04115505,0.00137242,-1.86E-05,0.01858628,0.00158967,-2.831E-05,-5.963E-05,-0.03151055,-0.00857971,0.0504483,0.00018813,-8.198E-05,-0.07632905,-0.00616403,0.00015816,0.00020337,0.10211663,0.01927952,8.13E-06,212
2.16072418,3.16167882,0.53627964,0.52807345,5.18E-06,0.14357623,-0.00468939,-0.02232069,-6.88E-06,-4.06E-06,0.04826474,0.00520062,2.751E-05,0.10504517,-0.00042071,-7.11E-06,9.18E-06,-0.13675785,-0.00517729,0.04802017,-2.97E-05,1.79E-05,-0.06609263,0.00127711,3.256E-05,4.521E-05,0.06471424,0.00014399,8.32E-07,213
1.94623312,3.07683672,0.59279707,0.59202799,4.35E-06,0.15270219,-0.00091542,0.00391136,-1.115E-05,-4.98E-06,0.00184929,0.00335505,3.845E-05,0.07585392,0.00065811,1.868E-05,1.143E-05,-0.10324383,-0.00790362,0.07556568,-0.00018006,-0.00015707,-0.10977533,-0.00224762,-1.605E-05,-5.755E-05,0.13291482,0.01158401,9.92E-07,214
2.15615699,3.48888991,0.46179204,0.55802143,6.89E-06,0.13763412,-0.0061404,-0.01821049,-1.119E-05,-1.348E-05,0.03920622,0.00878251,4.109E-05,0.09690927,0.00143887,-1.513E-05,3.06E-05,-0.12642074,-0.0085769,0.0513316,-0.00015105,0.00013094,-0.07272377,0.00083948,6.882E-05,0.00014204,0.0785821,-0.00193756,1.86E-06,215
2.12180016,3.56431428,0.50383548,0.5601047,-8.21E-06,0.14216892,-0.0043213,-0.01486194,2.101E-05,6.24E-06,0.03367656,0.00784613,-0.00012186,0.09597443,0.00145352,-3.096E-05,-1.89E-05,-0.12566818,-0.01026506,0.05707827,0.00059682,0.00031349,-0.08171363,-0.00013121,5.633E-05,0.00010862,0.0906666,0.00283013,3.64E-07,216
2.09264898,3.13186191,0.45441458,0.57626305,2.78E-06,0.1409814,-0.00558478,-0.01049526,-9.13E-06,-8.51E-06,0.02665634,0.00767749,7.776E-05,0.08940276,0.00113024,4.111E-05,3.388E-05,-0.11891795,-0.00725112,0.06109169,-0.00036082,-0.00025773,-0.08744967,0.00069976,-0.00014938,-9.084E-05,0.09793208,-0.00023803,4.66E-06,217
2.05102304,3.23737703,0.48924627,0.58393575,3.01E-06,0.14418011,-0.00385854,-0.00605226,-4.88E-06,-1.278E-05,0.01852626,0.006987,5.68E-06,0.0855872,0.00161285,-1.02E-05,3.454E-05,-0.11416708,-0.00921576,0.06619944,1.381E-05,-0.00010907,-0.0960473,-0.00135418,5.808E-05,3.4E-07,0.11152663,0.00463045,2.21E-07,218
1.97555942,3.21465378,0.54337799,0.59539803,-1.8E-07,0.14878557,-0.00174792,0.00164195,-1.25E-06,-1.16E-05,0.00541331,0.00513529,-9.41E-06,0.0769574,0.00142669,-1.002E-05,5.049E-05,-0.10430135,-0.00969871,0.07300944,-3.338E-05,-0.0002069,-0.10585324,-0.00246356,4.393E-05,-9.55E-05,0.12755954,0.01066477,1.77E-06,219
1.87734041,3.24040193,0.53236598,0.62450264,-7.69E-06,0.14652023,-0.00056848,0.01116114,2.272E-05,8.22E-06,-0.01198507,0.00453841,-3.104E-05,0.05868071,0.00192571,-2.211E-05,-2.484E-05,-0.08153951,-0.01061297,0.07192411,0.00031034,0.00018286,-0.10601917,-0.00436248,-1.931E-05,7.847E-05,0.13268161,0.01511897,6.64E-07,220
1.99731468,3.39757051,0.49076612,0.60363462,-9.24E-06,0.14412287,-0.00251208,0.00032136,2.35E-05,1.152E-05,0.00660763,0.0067808,-0.00010409,0.07603268,0.00220006,-5.271E-05,-3.572E-05,-0.10222083,-0.01140814,0.06995458,0.00052709,0.00020451,-0.10260224,-0.00311511,0.00015542,9.274E-05,0.12379699,0.00992778,3.06E-06,221
1.6998839,2.44660856,0.77924517,0.61318702,3.57E-06,0.16004535,0.00241485,0.02180164,-8.24E-06,7.32E-06,-0.03420126,-0.00465039,2.901E-05,0.04398662,-0.0043723,2.368E-05,-3.964E-05,-0.0590474,0.00179724,0.07440434,-0.00011101,-6.697E-05,-0.10639796,0.00501499,-9.372E-05,5.881E-05,0.13808236,0.012007,1.49E-06,222
1.98239588,3.00502059,0.5999658,0.57753975,-9.3E-07,0.15383658,-0.00127709,-0.00048447,-5.1E-07,-3.89E-06,0.00965229,0.00290868,9.64E-06,0.08348627,-0.00013222,1.028E-05,2.254E-05,-0.11253082,-0.00658236,0.07447604,-9.879E-05,-0.00020026,-0.10715223,-0.00068324,-4.172E-05,-8.783E-05,0.12747325,0.0097862,3.03E-06,223
2.12766092,3.41274146,0.49484448,0.5580793,-8.15E-06,0.14163398,-0.00490106,-0.01561207,2.027E-05,1.787E-05,0.03530624,0.00768907,-0.00010515,0.09641343,0.00125389,-1.368E-05,-5.216E-05,-0.1264611,-0.0088479,0.05612824,0.00051689,0.00040837,-0.0797207,0.00033332,-2.919E-05,6.912E-05,0.0872601,0.00105864,8.45E-07,224
1.91155533,3.23486684,0.62705202,0.600538,-1.21E-06,0.15323822,0.00020866,0.00764523,6.99E-06,9.12E-06,-0.0047981,0.00274409,-1.192E-05,0.06999004,0.00083035,-8.21E-06,-4.292E-05,-0.09583733,-0.00910219,0.07642748,0.00019251,0.00026748,-0.11177511,-0.00333743,-2.268E-05,0.00013946,0.13727691,0.01614499,2.2E-06,225
1.7466215,3.08867816,0.62550194,0.63377228,-3.59E-06,0.15000834,0.00110923,0.02056954,7.15E-06,5.22E-06,-0.02756641,0.0016888,-1.07E-05,0.04168432,0.00098742,-3.94E-06,-1.964E-05,-0.0616419,-0.00778476,0.06779066,4.147E-05,-9.324E-05,-0.10099496,-0.0040431,1.824E-05,-1.06E-05,0.13014318,0.01650619,1.2E-06,226
1.86256026,3.29076516,0.55402905,0.62458551,-4.67E-06,0.14757267,-5.063E-05,0.01236499,1.103E-05,2.06E-06,-0.01387628,0.00402441,-2.434E-05,0.0571464,0.00181469,-1.515E-05,-5.5E-07,-0.07982017,-0.01060553,0.07221187,0.00013556,-1.069E-05,-0.10650033,-0.00459376,5.22E-05,-1.708E-05,0.13369225,0.01633772,1.89E-06,227
