bondLen1,bondLen2,bondAng,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,intgErr,sampNum
1.78455371,1.95154124,2.16743107,-1.27055569,-3.8E-07,-0.11002169,-0.231845,-0.28031014,-2.67E-06,7.7E-07,0.19082103,-0.25119679,1.91E-06,-0.08368634,-0.18796791,-1.358E-05,2.82E-06,0.5719858,0.0746928,1.80140606,5.49E-06,-2.263E-05,-0.79265,1.29115249,-3.477E-05,-1.292E-05,0.31424809,1.01825945,1.16E-06,2096
1.5858071,1.76154129,1.83984785,-1.26122507,-1.78E-06,-0.13333846,-0.23316216,-0.39154577,-8.66E-06,-1.18E-06,0.11779174,-0.22791374,1.516E-05,-0.22742753,-0.30085549,-1.29E-05,-8.82E-06,0.58753825,-0.22852889,1.72044987,4.62E-05,1.803E-05,-0.08200986,0.6948998,-1.05E-06,1.15E-06,2.12299849,1.34517606,5.38E-07,2097
1.83175284,1.952493,1.95051859,-1.21398731,1.05E-06,-0.16301026,-0.24717655,-0.33661188,-3E-07,3.31E-06,0.10497803,-0.25667328,-6.97E-06,-0.17390423,-0.28297924,-9.29E-06,-3.82E-06,0.68157836,-0.15293622,1.87942923,-1.74E-06,-1.639E-05,-0.34298762,0.98218837,1.92E-06,-2.429E-05,1.66438796,1.61547004,2.69E-07,2098
1.81431324,2.11313611,1.55729154,-1.10689933,9.7E-07,-0.25021188,-0.22860771,-0.4168088,-1.41E-06,-1.21E-06,-0.05505478,-0.07952923,2.934E-05,-0.34384255,-0.40553473,-2.51E-06,-4.199E-05,0.3112669,-0.42107375,1.85946735,0.00028573,0.00025103,0.02771232,0.07811092,0.00017534,-0.00024419,3.43426482,-0.06633888,2.46E-05,2099
1.91724279,1.86904642,2.15950122,-1.26114029,-7.7E-07,-0.12583234,-0.23090468,-0.27900132,6.2E-07,-4.17E-06,0.17056356,-0.26088498,1.556E-05,-0.10336798,-0.18275334,1.762E-05,4E-06,0.58589951,0.05450178,1.82744896,4.04E-06,6.401E-05,-0.85860234,1.25148894,1.025E-05,5.393E-05,0.45240153,1.03411564,8.11E-07,2100
1.62982945,1.73801206,2.14631918,-1.3210434,8.7E-07,-0.08859094,-0.2132791,-0.30704824,1.41E-06,4.6E-06,0.20938488,-0.25732267,-1.09E-05,-0.10408202,-0.18445657,-2.49E-06,-2.129E-05,0.5507919,0.05479104,1.65279514,2.605E-05,1.866E-05,-0.68547217,1.16151633,0.00011916,-8.872E-05,0.36410077,1.00928414,3.5E-06,2101
2.00440868,2.06545968,1.70241873,-1.09631651,-2E-08,-0.22003127,-0.24093379,-0.40257645,7E-07,-1.87E-06,0.00436858,-0.16233591,2.79E-06,-0.31746859,-0.38170895,7.93E-06,-5.29E-06,0.5631121,-0.39287934,1.94538235,1.33E-06,1.7E-05,-0.05398692,0.41732768,2.933E-05,6.09E-06,3.19339401,0.85548011,7.64E-07,2102
1.74625179,1.6531147,1.973497,-1.28199353,5E-07,-0.15821487,-0.20632956,-0.35146579,-4.59E-06,8.1E-07,0.09076275,-0.2832264,-8E-07,-0.16909776,-0.2551908,1.174E-05,-2.456E-05,0.6263634,-0.12157683,1.72430285,1.666E-05,1.598E-05,-0.44446203,0.90634583,6.612E-05,7.471E-05,1.42717193,1.41360057,6.94E-06,2103
1.6021104,1.65416153,1.95049578,-1.29109548,-2.1E-07,-0.12401605,-0.20522416,-0.37796792,-1.365E-05,8.85E-06,0.12804119,-0.26974718,-9.58E-06,-0.18120019,-0.26520466,-3.575E-05,-2.271E-05,0.62207801,-0.13203769,1.65933792,5.757E-05,-8.428E-05,-0.30979646,0.86256026,1.722E-05,4.4E-07,1.4515073,1.41820362,3.87E-06,2104
1.98813777,2.05813458,1.91147421,-1.13878436,4.1E-07,-0.17770068,-0.23957122,-0.36517098,1.5E-06,-2E-08,0.07519773,-0.25625111,-7.8E-07,-0.20916511,-0.32154684,7.4E-07,4.1E-07,0.74446641,-0.21938736,1.93744708,-2.78E-06,3.5E-07,-0.31082219,0.9084477,1.11E-06,-1.57E-05,2.02869514,1.63639939,2.9E-06,2105
2.1318596,1.73545062,1.99981468,-1.18715593,-1.97E-06,-0.14103091,-0.22491744,-0.35779925,5.3E-07,-1.186E-05,0.141271,-0.27119636,3.595E-05,-0.22605419,-0.24448119,3.772E-05,-6.9E-07,0.73329765,-0.09031119,1.84809539,1.659E-05,0.00016225,-0.58589618,0.97505369,3.856E-05,0.00010492,1.40935408,1.53183225,4.18E-06,2106
2.12561971,1.79252939,1.70457167,-1.12625174,-3.25E-06,-0.19669124,-0.24436841,-0.40785611,-1.264E-05,-1.578E-05,0.06969278,-0.1622843,5.092E-05,-0.35903674,-0.32826489,3.134E-05,-6.545E-05,0.58236899,-0.31550055,1.88971131,7.212E-05,0.00015041,-0.11039061,0.40438585,0.00019922,4.32E-05,3.07336688,0.83667159,1.1E-05,2107
1.57277897,1.816272,1.6024142,-1.2214551,-3.33E-06,-0.18200643,-0.2470378,-0.42035684,-1.884E-05,-1.167E-05,0.0621986,-0.12683076,6.743E-05,-0.31976089,-0.33897719,-3.61E-05,-8.738E-05,0.35680005,-0.33183656,1.71560328,0.00031076,0.00021119,0.12607865,0.17754524,8.747E-05,-0.00035811,3.06290369,0.22892331,2.3E-05,2108
1.98844652,2.04588056,2.12243685,-1.18815832,5E-08,-0.13374588,-0.2291042,-0.31346241,1.25E-06,-4.5E-07,0.16100427,-0.27776335,-1.3E-07,-0.11531574,-0.23003612,2.2E-06,-1.21E-06,0.6955417,0.02828705,1.89695092,-7.54E-06,3.55E-06,-0.75860016,1.25954756,7.76E-06,-5.49E-06,0.65374986,1.30722478,3.32E-06,2109
1.69690281,1.74520305,2.10270064,-1.30449707,1.9E-07,-0.11460527,-0.21905126,-0.31002953,8.98E-06,-6.57E-06,0.17384973,-0.26804802,2.47E-06,-0.11614151,-0.20267463,3.356E-05,-3.9E-07,0.58486303,0.01196206,1.70592949,-4.69E-05,5.22E-05,-0.63450023,1.12907257,3.853E-05,1.245E-05,0.62704638,1.1944413,2.4E-07,2110
2.09366933,1.82298712,2.1085895,-1.2092413,6E-07,-0.12275963,-0.23059917,-0.31702746,-6.2E-07,2.3E-07,0.17682715,-0.26800662,-8.14E-06,-0.16529577,-0.20456391,2.49E-06,-8.18E-06,0.68221424,0.01323261,1.85850575,-6.35E-06,-3.933E-05,-0.79480274,1.1654486,-8.29E-06,-1.833E-05,0.76772571,1.29234811,2.03E-06,2111
1.78583163,1.73902068,1.91709427,-1.25626011,-1.5E-07,-0.1691525,-0.22913521,-0.35048555,-3.32E-06,-7.4E-07,0.08297148,-0.25883596,1.073E-05,-0.1951471,-0.27438456,4.8E-06,-3.65E-06,0.62984678,-0.17305691,1.79620456,2.789E-05,3.324E-05,-0.33352126,0.85085496,1.181E-05,3.057E-05,1.81149768,1.47875667,1.68E-06,2112
1.57280491,1.81984079,1.76617546,-1.24162959,-4.9E-07,-0.14333139,-0.24368045,-0.40267404,-6.57E-06,2.73E-06,0.10515157,-0.19912246,6.92E-06,-0.25768501,-0.32270155,-1.693E-05,-1.059E-05,0.53513263,-0.28458127,1.73985414,6.796E-05,3.033E-05,0.03582895,0.54602822,2.724E-05,-5.279E-05,2.52392428,1.11433104,8.89E-06,2113
1.65943384,1.63953267,1.64517512,-1.24190348,-8.4E-07,-0.20013724,-0.2096472,-0.42259291,4.05E-06,-7.13E-06,0.00540746,-0.15404523,5.62E-06,-0.30670234,-0.33025427,2.504E-05,2.389E-05,0.4022284,-0.3214475,1.6971314,-5.516E-05,-2.671E-05,-0.0310384,0.25610026,-0.00013573,8.563E-05,2.92582985,0.43466313,6.7E-06,2114
1.87798806,1.87037103,2.14288543,-1.2653913,1.2E-07,-0.12740105,-0.23259454,-0.2824358,-2.53E-06,3.5E-07,0.16752208,-0.2614111,1.09E-06,-0.10439824,-0.18994881,1E-06,-3.31E-06,0.59207494,0.04266323,1.82059008,8.6E-06,-6.86E-06,-0.80108986,1.23827366,-5.15E-06,5.87E-06,0.50826668,1.10947379,1.3E-06,2115
1.66343384,1.94410368,1.6433552,-1.19064363,-1.79E-06,-0.19923229,-0.25164834,-0.40296767,-1.033E-05,-1.245E-05,0.03659754,-0.14155564,6.305E-05,-0.30376267,-0.35832662,-1.209E-05,-8.255E-05,0.41079659,-0.35983415,1.80809213,0.00033556,0.00027422,0.09418471,0.27599657,0.00015051,-0.00037803,3.1264801,0.4933609,1.36E-05,2116
1.59338043,1.87030757,1.59353962,-1.20847966,-4.64E-06,-0.19079519,-0.25164137,-0.41565453,-2.062E-05,-1.44E-05,0.05481964,-0.1202625,6.638E-05,-0.32204413,-0.34586782,-3.219E-05,-7.864E-05,0.34654972,-0.34100762,1.74073642,0.00023662,0.00014936,0.13199797,0.15976149,3.021E-05,-0.00027751,3.12786649,0.17958937,2.92E-05,2117
1.63364578,2.03664018,1.63036617,-1.1661512,2.3E-07,-0.19440575,-0.24290705,-0.41825988,-2.08E-06,-2.4E-06,0.02355224,-0.13581043,3.254E-05,-0.3060576,-0.37986815,-3.83E-06,-3.476E-05,0.39710915,-0.38948969,1.79640847,0.00025238,0.00020165,0.12190368,0.24500711,0.00013094,-0.00022879,3.14475482,0.42221855,6.25E-06,2118
1.76710674,1.68351258,1.56984711,-1.21633928,-2.97E-06,-0.24083359,-0.22287556,-0.4068906,-9.26E-06,-1.518E-05,-0.01689062,-0.10684705,6.284E-05,-0.33599269,-0.33149976,3.037E-05,-5.397E-05,0.32356372,-0.31993059,1.75073956,0.0001988,0.00025492,-0.04173583,0.10649909,0.00022877,-4.385E-05,3.18281526,-0.01757822,4.13E-06,2119
1.89047004,1.93237879,1.54001949,-1.14400805,-1.8E-07,-0.2603155,-0.25238449,-0.3922551,-3.4E-07,6.7E-07,-0.0064352,-0.07254131,-5.21E-06,-0.3618698,-0.35857405,3.23E-06,1.404E-05,0.30872287,-0.35042551,1.86984668,-8.841E-05,-6.28E-05,0.00863602,0.04030484,-3.004E-05,0.00011982,3.46137932,-0.20851102,8.75E-06,2120
1.97536868,1.94537767,1.53286822,-1.11806154,-1.46E-06,-0.25974174,-0.25190981,-0.39839052,-1.228E-05,-1.209E-05,0.00329302,-0.06309063,8.749E-05,-0.38166124,-0.36079969,8.65E-06,-0.00010715,0.32381484,-0.35214055,1.88515523,0.0004422,0.00048486,-0.00151169,0.02324178,0.00049439,-0.00035294,3.50789261,-0.26936668,1.16E-05,2121
2.21404831,1.91611362,1.67372618,-1.06577559,-2.4E-07,-0.18335298,-0.25467615,-0.42742302,-8.28E-06,-1.026E-05,0.10271795,-0.1361628,8.88E-05,-0.39575817,-0.34699016,3.266E-05,-0.00010973,0.59896357,-0.34521561,1.9163193,0.00048562,0.00067078,-0.03210164,0.34268557,0.00072678,-0.00022468,3.25971731,0.70171538,2.67E-05,2122
2.03939596,1.79520313,1.95303809,-1.19713728,-3.3E-07,-0.16274581,-0.23829964,-0.34738106,-2.1E-07,8.2E-07,0.1104845,-0.25971075,7.29E-06,-0.21871373,-0.26289159,-6.13E-06,6.84E-06,0.70617408,-0.14068932,1.87786698,1.362E-05,3.478E-05,-0.46416326,0.93421568,1.213E-05,-2.84E-06,1.69938661,1.57652677,3.42E-06,2123
2.14365376,1.8344555,1.82113282,-1.13105632,-6.7E-07,-0.16782681,-0.24786861,-0.39223976,-5.2E-07,-1.19E-06,0.10705586,-0.21143794,-4.5E-07,-0.31070298,-0.30783222,3.63E-06,1.031E-05,0.70276463,-0.25437303,1.90771845,-2.898E-05,-5.259E-05,-0.22820786,0.67559448,-5.919E-05,3.108E-05,2.53463417,1.40129038,3.43E-06,2124
1.77553695,2.16469335,1.58447972,-1.0995099,3.6E-06,-0.2387916,-0.21749662,-0.42792964,2.517E-05,2.051E-05,-0.0671026,-0.09916418,-0.00012898,-0.32914758,-0.421145,4.442E-05,0.00017359,0.34400594,-0.4458295,1.85316305,-0.00075951,-0.0005856,0.03499573,0.13242582,-0.00032642,0.00083085,3.3618851,0.12248617,4.12E-05,2125
2.16422755,1.83238897,2.16782009,-1.19833166,1.78E-06,-0.09614533,-0.22472063,-0.31682733,2E-08,4.94E-06,0.21601875,-0.25925233,-1.08E-05,-0.1642198,-0.18257038,-7.37E-06,-8.48E-06,0.66647122,0.06870209,1.85067956,5.45E-06,-4.4E-07,-0.93951445,1.21513235,3.743E-05,-1.349E-05,0.49169409,1.05804621,1.26E-06,2126
1.62691602,2.19087347,2.03179409,-1.18859089,-2.9E-07,-0.11647465,-0.20701473,-0.37513325,-1.44E-06,-3.19E-06,0.14796647,-0.29240825,7.95E-06,-0.10787623,-0.3102769,6.11E-06,-2.686E-05,0.73983022,-0.07729915,1.78955066,5.453E-05,5.469E-05,-0.3387145,1.12803118,7.959E-05,-0.00010932,1.0288434,1.57437076,6.93E-06,2127
1.59983382,1.84129478,2.1767853,-1.31605767,8E-08,-0.06461949,-0.22464956,-0.29492254,3.27E-06,-2.24E-06,0.24493136,-0.23133092,-1.003E-05,-0.09431227,-0.17252508,3.422E-05,-7.51E-06,0.53023768,0.09152396,1.67007168,-6.173E-05,3.895E-05,-0.71258556,1.23945973,6.24E-05,4.688E-05,0.1596248,0.91533956,1.29E-07,2128
1.90200148,1.80751277,1.76267097,-1.19733714,5E-08,-0.20911597,-0.24535832,-0.37172431,-1.14E-06,-3.2E-07,0.03451967,-0.19804516,7.4E-06,-0.27769287,-0.32121362,4.78E-06,-8.71E-06,0.56375371,-0.29759627,1.8809143,3.928E-05,4.679E-05,-0.14252104,0.54550557,6.147E-05,5.05E-06,2.78838161,1.11183493,1.75E-06,2129
1.97618824,1.78316491,1.91240251,-1.20911516,8E-08,-0.17762086,-0.23834915,-0.34933331,2.4E-07,-1.94E-06,0.08382425,-0.25323714,4.02E-06,-0.22254936,-0.27633326,3.23E-06,-6E-07,0.674988,-0.18125562,1.87228018,-3.75E-06,7.81E-06,-0.38359658,0.85798627,-2.21E-05,-2.002E-05,1.94421265,1.5332624,1.55E-06,2130
1.82491638,1.56343169,2.05099092,-1.29330499,2.17E-06,-0.16964837,-0.17790268,-0.33934722,-1.712E-05,6.9E-07,0.07748677,-0.32022092,2.433E-05,-0.13718594,-0.22889401,6.662E-05,-8.635E-05,0.61630519,-0.06295861,1.68701979,0.00013619,0.00030617,-0.66466718,0.96228373,0.00028942,0.0004757,1.05429201,1.22574813,1.65E-06,2131
1.989626,2.16667366,1.73512988,-1.07120476,-1E-07,-0.21838482,-0.22000685,-0.41643182,-3.3E-07,1.48E-06,-0.02657881,-0.18811184,-6.28E-06,-0.29153421,-0.40554983,-5.01E-06,8.48E-06,0.6155512,-0.41867902,1.94154292,-4.134E-05,-4.207E-05,-0.08501341,0.49195199,-4.043E-05,2.737E-05,3.06595637,1.01933209,5.45E-06,2132
1.73651842,1.95346277,1.62094264,-1.17634618,8.5E-07,-0.22212395,-0.25161622,-0.39634248,6.88E-06,7.11E-06,0.0122051,-0.12639706,-3.974E-05,-0.31590098,-0.36287014,9.22E-06,5.915E-05,0.38698638,-0.36586303,1.84392318,-0.00023441,-0.00020091,0.06074159,0.22146687,-0.00012812,0.00026851,3.24761276,0.35222107,7.73E-06,2133
2.16461051,1.96605419,1.80382202,-1.08960395,-1.42E-06,-0.16662376,-0.25202701,-0.40371063,-1.53E-06,-5.66E-06,0.10676599,-0.20105878,1.93E-05,-0.31975976,-0.33295273,1.202E-05,-1.159E-05,0.72344132,-0.29123728,1.93972911,3.955E-05,8.207E-05,-0.16331325,0.65534802,7.109E-05,8.31E-06,2.68775366,1.38738267,5.29E-06,2134
1.95829239,1.74599369,2.15224088,-1.27117635,1.73E-06,-0.13638587,-0.21658016,-0.28776852,-1.5E-06,1.094E-05,0.1528495,-0.27875543,-3.999E-05,-0.1156063,-0.18083961,-3.645E-05,-1.291E-05,0.58668629,0.03616419,1.79103198,1.572E-05,-0.00016196,-0.88359257,1.17777797,1.275E-05,-0.00012456,0.55496971,1.01189961,5.91E-06,2135
1.96093968,1.70175417,2.09036391,-1.2620231,-2.31E-06,-0.15196833,-0.21296338,-0.31004912,3.86E-06,-1.466E-05,0.12538297,-0.29078816,4.466E-05,-0.14074482,-0.20693666,4.832E-05,6.6E-07,0.6301843,-0.0183062,1.7904549,-9.94E-06,0.00022959,-0.75934964,1.09132607,4.107E-05,0.00015625,0.87125688,1.2381662,4.73E-06,2136
1.85247202,1.700115,1.85700664,-1.23892172,6.9E-07,-0.19116923,-0.22314295,-0.36465229,-5.4E-06,8.91E-06,0.04444413,-0.2467681,-1.838E-05,-0.2291282,-0.29192367,-3.157E-05,-7.76E-06,0.61176962,-0.22760398,1.81258114,4.41E-06,-9.671E-05,-0.29290924,0.7191783,-7.72E-06,-3.76E-05,2.20374572,1.36483858,4.49E-06,2137
1.97400933,2.08837431,1.54623524,-1.07661458,1.21E-06,-0.256607,-0.23394542,-0.41676842,1.507E-05,1.198E-05,-0.03619967,-0.06247581,-8.949E-05,-0.3776276,-0.39975323,2.462E-05,0.00012333,0.33530613,-0.40928643,1.90246237,-0.00053105,-0.00043784,-0.00488205,0.04590107,-0.00029822,0.00056316,3.53399969,-0.16482448,5.5E-07,2138
2.03831658,1.67371943,2.16342206,-1.26256994,-4.15E-06,-0.13779443,-0.20044563,-0.3005388,1.11E-06,-2.186E-05,0.15028828,-0.29477899,5.143E-05,-0.12755289,-0.17831698,7.582E-05,8.23E-06,0.59891418,0.03780723,1.77046799,-1.488E-05,0.00019621,-0.94765117,1.13385205,-7.958E-05,0.00025451,0.57727731,0.94237293,4.6E-06,2139
1.59267742,1.57129329,2.13734479,-1.33446229,-4.47E-06,-0.10147826,-0.17231562,-0.34135453,-1.579E-05,-1.285E-05,0.17983231,-0.29914623,5.21E-05,-0.10712688,-0.19803669,1.588E-05,7.85E-06,0.56293586,0.0338653,1.55414568,4.516E-05,5.584E-05,-0.67772223,1.04342098,-0.00012383,7.01E-06,0.46402769,0.95216531,1.78E-05,2140
1.60468224,2.1850832,1.70516222,-1.13112435,-2.9E-07,-0.17244409,-0.21309459,-0.44162538,-3.6E-07,-3.8E-07,0.00394055,-0.18440019,-2.6E-06,-0.26599472,-0.41300244,3.63E-06,6.07E-06,0.51039656,-0.42788694,1.78646726,-4.927E-05,-5.008E-05,0.10292637,0.41779032,-6.62E-06,5.694E-05,2.89397398,0.83789669,7.3E-05,2141
1.86582057,2.07092084,1.70450848,-1.13017511,-1.07E-06,-0.22243107,-0.23906321,-0.39514667,-1.94E-06,-3.77E-06,-0.01094704,-0.16982836,7.77E-06,-0.28856873,-0.38342445,3.14E-06,-4.89E-06,0.52516788,-0.39365323,1.91728447,-5.59E-06,-4.79E-06,-0.02632032,0.42391619,-1.358E-05,1.047E-05,3.12199051,0.8542785,7.79E-06,2142
1.71750754,2.1359585,1.95770668,-1.17955921,5.5E-07,-0.1507924,-0.22225629,-0.37032652,2.24E-06,-6.3E-07,0.09609804,-0.2778919,-2.43E-06,-0.14680578,-0.32625252,5E-06,-4.94E-06,0.72617637,-0.17330967,1.84685363,-7.19E-06,5.8E-07,-0.26318681,0.99967065,1.694E-05,-1.896E-05,1.58669513,1.6304192,9.21E-06,2143
1.60156391,2.09257275,1.61632397,-1.14959499,1.84E-06,-0.18819124,-0.23302479,-0.43380907,1.262E-05,9.79E-06,0.01344964,-0.12993513,-5.249E-05,-0.31003564,-0.39491989,3.175E-05,7.981E-05,0.37935701,-0.41017244,1.77327325,-0.00028364,-0.00017857,0.14035819,0.21056514,-4.115E-05,0.00040462,3.14044015,0.34037692,1.57E-05,2144
1.85526171,2.10482718,1.63656271,-1.11157066,1.67E-06,-0.23691132,-0.23169223,-0.40881288,1.162E-05,9.26E-06,-0.04004045,-0.12960391,-4.969E-05,-0.31754748,-0.40224179,1.711E-05,7.116E-05,0.43269474,-0.42431873,1.90243618,-0.00023759,-0.00017911,0.00613144,0.25589253,-0.00011188,0.00027877,3.32993313,0.44768691,1.25E-05,2145
2.12750966,1.88256723,2.1448026,-1.19415869,-9.9E-07,-0.10615295,-0.23141907,-0.3154651,1.11E-06,-3.14E-06,0.20279762,-0.26021518,1.058E-05,-0.15892666,-0.19546197,4.11E-06,9.56E-06,0.68103128,0.05145876,1.87181999,-6.51E-06,1.536E-05,-0.86972525,1.2240754,-1.498E-05,3.1E-07,0.57409443,1.18149775,2.71E-07,2146
1.84657152,1.71936189,1.63709652,-1.20514982,1.54E-06,-0.23490186,-0.2305792,-0.39435171,1.157E-05,6.76E-06,-0.00709219,-0.14044379,-3.64E-05,-0.3223812,-0.33247317,-7.93E-06,5.671E-05,0.41274866,-0.32678412,1.81391958,-0.00011576,-0.0001433,-0.07331336,0.24978085,-0.00020187,2.091E-05,3.15586585,0.40277405,8.38E-06,2147
1.9636575,1.55517796,1.82081661,-1.22160653,-3.48E-06,-0.20897111,-0.18223175,-0.39732136,6.81E-06,-1.366E-05,-0.01104371,-0.2529712,1.688E-05,-0.26288495,-0.30219214,1.969E-05,7.458E-05,0.60414846,-0.25715802,1.76499092,-0.00014712,-0.00012978,-0.36073375,0.58966246,-0.0004242,-1.735E-05,2.37355051,1.17328203,2.38E-05,2148
1.61021671,1.61425775,1.72547147,-1.2576569,-1.51E-06,-0.17000564,-0.19998741,-0.4268875,7.38E-06,-7.64E-06,0.03225008,-0.19765962,1.073E-05,-0.27658517,-0.32297725,3.297E-05,4.323E-05,0.48603943,-0.30004309,1.6667855,-4.699E-05,1.188E-05,-0.06220783,0.41547045,-0.00013349,6.869E-05,2.61028337,0.83573692,8.05E-06,2149
1.64721977,2.08323221,1.74644976,-1.16695453,-3.04E-06,-0.1735573,-0.23507485,-0.40970904,-1.444E-05,-1.134E-05,0.04050564,-0.1974433,6.254E-05,-0.25257912,-0.37751714,-1.835E-05,-7.53E-05,0.55068919,-0.36701425,1.82278851,0.00029267,0.00021898,0.05638435,0.5223621,0.0001248,-0.00030945,2.76677344,1.06139244,2.55E-05,2150
1.54968007,1.92227445,1.78452697,-1.22581296,-2.12E-06,-0.13071593,-0.24919426,-0.40279794,-4.03E-06,-2.02E-06,0.12291817,-0.20365566,1.5E-07,-0.24649294,-0.33153839,-1.253E-05,2.374E-05,0.56249606,-0.28616992,1.75598481,-7.91E-05,-5.912E-05,0.06782535,0.60062005,-0.00012729,0.00012016,2.44722117,1.22151493,1.69E-05,2151
1.92209051,1.71329144,1.56160082,-1.18077798,-8.06E-06,-0.25486702,-0.22959588,-0.40029668,-3.384E-05,-4.872E-05,-0.01344058,-0.09519304,0.00020764,-0.35934249,-0.33234628,8.733E-05,-0.00025487,0.34166138,-0.31931678,1.80922293,0.00074652,0.00100742,-0.0728289,0.08862116,0.00111545,-0.00036971,3.30465835,-0.08753539,9.44E-06,2152
2.04844577,2.09538524,2.09201362,-1.14652412,3.4E-07,-0.13714975,-0.22368717,-0.34076371,-1.1E-07,1.11E-06,0.15245137,-0.28819674,-1.44E-06,-0.136523,-0.2580862,-1.21E-06,-4.9E-07,0.76177312,-0.00569157,1.91445394,4.29E-06,-4.45E-06,-0.69048603,1.21766863,6.47E-06,5.8E-07,0.85493752,1.4579976,4.42E-06,2153
2.11729389,1.74030198,1.96970637,-1.18488366,-1.01E-06,-0.14915661,-0.22770585,-0.3614917,4.81E-06,-2.69E-06,0.12798547,-0.26603864,-4.72E-06,-0.23507861,-0.25517897,-6.46E-06,3.062E-05,0.73020759,-0.12012154,1.85528604,-5.392E-05,-9.453E-05,-0.52381391,0.93167208,-0.00013816,-7.971E-05,1.59435868,1.55660716,2.16E-07,2154
1.73514753,1.66094122,1.78695185,-1.25015647,-1.99E-06,-0.18903121,-0.21348966,-0.39138116,-3.74E-06,-4.14E-06,0.02838569,-0.22253348,1.428E-05,-0.25214229,-0.31119827,-2.12E-06,-1.73E-06,0.54658955,-0.27316438,1.75389638,1.216E-05,1.892E-05,-0.16693919,0.55908756,-3.67E-06,2.378E-05,2.48164783,1.11952999,3.93E-06,2155
1.76137822,2.05031117,1.82381054,-1.17524549,1.53E-06,-0.18291136,-0.24120355,-0.3780243,3.73E-06,1.74E-06,0.04903475,-0.22789227,-6.62E-06,-0.22114924,-0.34964924,2.89E-06,5.4E-07,0.63309021,-0.30196845,1.88053502,-2.85E-06,6.66E-06,-0.09138624,0.71182109,7.68E-06,-1.744E-05,2.45954446,1.39194043,1.45E-08,2156
1.9187888,2.02463097,2.06557625,-1.19970711,5.5E-07,-0.14614371,-0.23610763,-0.31818319,3.15E-06,-5.4E-07,0.13812652,-0.27520465,-3.83E-06,-0.12791702,-0.24972468,7.33E-06,-8.5E-07,0.70251195,-0.03269056,1.89268135,-6.91E-06,9.6E-07,-0.60581061,1.18747781,1.82E-05,-1.426E-05,0.959474,1.48897746,4.39E-06,2157
1.80714677,2.02473611,1.76726879,-1.16583261,3E-08,-0.20164203,-0.24565146,-0.38085165,-1.04E-06,3.25E-06,0.02654042,-0.20154978,-7.7E-06,-0.25401534,-0.35827063,-7.82E-06,9.52E-06,0.58035115,-0.34052772,1.89982105,-3.11E-05,-3.938E-05,-0.05457726,0.57715384,-3.004E-05,3.605E-05,2.79402641,1.17177802,2.3E-07,2158
1.54740933,1.69745575,1.88679551,-1.27898939,-7E-07,-0.11419388,-0.21753961,-0.39659997,-1.746E-05,8.1E-06,0.13686808,-0.24550717,5.95E-06,-0.21019586,-0.2859264,-5.936E-05,-9.8E-06,0.60783901,-0.18516169,1.66346111,6.185E-05,-5.816E-05,-0.15061512,0.76420044,-0.00011711,4.872E-05,1.7931874,1.40150074,2.08E-05,2159
1.66259928,1.80394689,1.73711198,-1.23257443,1.2E-07,-0.17752607,-0.24323954,-0.3927593,2.2E-07,9.4E-07,0.06259507,-0.18887312,-4.03E-06,-0.26970172,-0.32732488,3.66E-06,2.31E-06,0.50741209,-0.30345568,1.78351462,-1.923E-05,-2.891E-05,-0.00360951,0.48047275,-3E-08,2.821E-05,2.73334102,0.97956238,5.41E-07,2160
1.94998041,2.08497632,2.03659702,-1.16632967,-2.5E-07,-0.15575274,-0.22960124,-0.33859215,-1.28E-06,1.1E-07,0.11757289,-0.28461067,2.07E-06,-0.13921031,-0.27822729,-1.6E-07,2E-07,0.74759647,-0.07368956,1.91126769,3.66E-06,-1.16E-06,-0.54292165,1.14446529,2.8E-07,1.3E-05,1.1753577,1.58259009,5.14E-06,2161
1.93765558,1.57970882,1.78182668,-1.21967449,-3.4E-07,-0.21428504,-0.19072849,-0.39837878,2.41E-06,-9.46E-06,-0.01565841,-0.23039912,4.627E-05,-0.27607042,-0.31057425,4E-05,-1.57E-06,0.56986867,-0.2798418,1.77585385,0.00011089,0.00030357,-0.29450366,0.52375062,9.776E-05,3.332E-05,2.56647696,1.05944676,5.4E-06,2162
2.21365632,2.13303419,2.01971129,-1.05947726,3.1E-07,-0.11973433,-0.21985243,-0.40323898,3E-07,6.9E-07,0.16656632,-0.28128478,-1.4E-06,-0.21506916,-0.30327451,1.8E-07,-3.4E-07,0.88079462,-0.08829782,1.92248301,1.07E-06,-3.29E-06,-0.52600856,1.08709295,6.71E-06,-2.28E-06,1.32769426,1.70041054,5.05E-06,2163
1.90790946,2.05175524,1.62370118,-1.11550102,-4.4E-07,-0.24132069,-0.24180873,-0.40107087,-6.65E-06,-1.33E-06,-0.02273038,-0.11886217,3.27E-05,-0.33289099,-0.38752374,-1.507E-05,-3.823E-05,0.42493636,-0.40468965,1.91375228,0.00021238,0.00016747,-2.38E-06,0.22937411,0.0001218,-0.00020203,3.39301172,0.36397246,5.1E-07,2164
